Jahr,Fachbereich,Personalkategorie,Hochschule,Anzahl
2005,8.1 Zentrale Verwaltung,Übrige Dozierende,ETHZ,0
2005,8.1 Zentrale Verwaltung,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,4
2005,8.2 Zentrale Bibliotheken,Professor/-innen,ETHZ,0
2005,8.2 Zentrale Bibliotheken,Übrige Dozierende,ETHZ,0
2005,8.2 Zentrale Bibliotheken,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2005,8.3 Technische Dienste und Logistik,Professor/-innen,ETHZ,0
2005,8.3 Technische Dienste und Logistik,Übrige Dozierende,ETHZ,0
2005,8.3 Technische Dienste und Logistik,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2005,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professor/-innen,ETHZ,0
2005,8.4 Dienstleistungen für Mitarbeitende und Studierende,Übrige Dozierende,ETHZ,0
2005,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,1
2006,1.1 Theologie,Professor/-innen,ETHZ,0
2006,1.1 Theologie,Übrige Dozierende,ETHZ,0
2006,1.1 Theologie,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2006,1.2 Sprach- und Literaturwissenschaften,Professor/-innen,ETHZ,1
2006,1.2 Sprach- und Literaturwissenschaften,Übrige Dozierende,ETHZ,1
2006,1.2 Sprach- und Literaturwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,7
2006,1.3 Historische und Kulturwissenschaften,Professor/-innen,ETHZ,2
2006,1.3 Historische und Kulturwissenschaften,Übrige Dozierende,ETHZ,1
2006,1.3 Historische und Kulturwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,32
2006,1.4 Sozialwissenschaften,Professor/-innen,ETHZ,5
2006,1.4 Sozialwissenschaften,Übrige Dozierende,ETHZ,1
2006,1.4 Sozialwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,82
2006,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professor/-innen,ETHZ,5
2006,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Übrige Dozierende,ETHZ,2
2006,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,49
2006,2 Wirtschaftswissenschaften,Professor/-innen,ETHZ,3
2006,2 Wirtschaftswissenschaften,Übrige Dozierende,ETHZ,1
2006,2 Wirtschaftswissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,58
2006,3 Recht,Professor/-innen,ETHZ,3
2006,3 Recht,Übrige Dozierende,ETHZ,1
2006,3 Recht,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,7
2006,4.1 Exakte Wissenschaften,Professor/-innen,ETHZ,82
2006,4.1 Exakte Wissenschaften,Übrige Dozierende,ETHZ,120
2006,4.1 Exakte Wissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,915
2006,4.2 Naturwissenschaften,Professor/-innen,ETHZ,78
2006,4.2 Naturwissenschaften,Übrige Dozierende,ETHZ,182
2006,4.2 Naturwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,1094
2006,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professor/-innen,ETHZ,25
2006,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Übrige Dozierende,ETHZ,77
2006,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,334
2006,5.1 Humanmedizin,Professor/-innen,ETHZ,0
2006,5.1 Humanmedizin,Übrige Dozierende,ETHZ,0
2006,5.1 Humanmedizin,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2006,5.2 Zahnmedizin,Professor/-innen,ETHZ,0
2006,5.2 Zahnmedizin,Übrige Dozierende,ETHZ,0
2006,5.2 Zahnmedizin,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2006,5.3 Veterinärmedizin,Professor/-innen,ETHZ,0
2006,5.3 Veterinärmedizin,Übrige Dozierende,ETHZ,0
2006,5.3 Veterinärmedizin,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2006,5.4 Pharmazie,Professor/-innen,ETHZ,11
2006,5.4 Pharmazie,Übrige Dozierende,ETHZ,2
2006,5.4 Pharmazie,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,102
2006,5.5 Medizin und Pharmazie übergreifend/übrige,Professor/-innen,ETHZ,0
2006,5.5 Medizin und Pharmazie übergreifend/übrige,Übrige Dozierende,ETHZ,0
2006,5.5 Medizin und Pharmazie übergreifend/übrige,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2006,6.1 Bauwesen und Geodäsie,Professor/-innen,ETHZ,61
2006,6.1 Bauwesen und Geodäsie,Übrige Dozierende,ETHZ,86
2006,6.1 Bauwesen und Geodäsie,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,857
2006,6.2 Maschinen- und Elektroingenieurwissenschaften,Professor/-innen,ETHZ,78
2006,6.2 Maschinen- und Elektroingenieurwissenschaften,Übrige Dozierende,ETHZ,151
2006,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,1324
2006,6.3 Agrar- und Forstwissenschaften,Professor/-innen,ETHZ,18
2006,6.3 Agrar- und Forstwissenschaften,Übrige Dozierende,ETHZ,72
2006,6.3 Agrar- und Forstwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,314
2006,6.4 Technische Wissenschaften übergreifend/übrige,Professor/-innen,ETHZ,7
2006,6.4 Technische Wissenschaften übergreifend/übrige,Übrige Dozierende,ETHZ,5
2006,6.4 Technische Wissenschaften übergreifend/übrige,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,106
2006,7 Interdisziplinäre und Andere,Professor/-innen,ETHZ,2
2006,7 Interdisziplinäre und Andere,Übrige Dozierende,ETHZ,64
2006,7 Interdisziplinäre und Andere,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,23
2006,8.5 Zentrale Verwaltung (bis 2001),Professor/-innen,ETHZ,0
2006,8.5 Zentrale Verwaltung (bis 2001),Übrige Dozierende,ETHZ,0
2006,8.5 Zentrale Verwaltung (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2006,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professor/-innen,ETHZ,0
2006,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Übrige Dozierende,ETHZ,0
2006,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2006,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professor/-innen,ETHZ,0
2006,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Übrige Dozierende,ETHZ,0
2006,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2006,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professor/-innen,ETHZ,0
2006,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Übrige Dozierende,ETHZ,0
2006,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2006,99.99 Fach nicht zuteilbar,Professor/-innen,ETHZ,0
2006,99.99 Fach nicht zuteilbar,Übrige Dozierende,ETHZ,0
2006,99.99 Fach nicht zuteilbar,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,4
2006,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professor/-innen,ETHZ,0
2006,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Übrige Dozierende,ETHZ,0
2006,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2006,8.1 Zentrale Verwaltung,Professor/-innen,ETHZ,4
2006,8.1 Zentrale Verwaltung,Übrige Dozierende,ETHZ,0
2006,8.1 Zentrale Verwaltung,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,9
2006,8.2 Zentrale Bibliotheken,Professor/-innen,ETHZ,0
2006,8.2 Zentrale Bibliotheken,Übrige Dozierende,ETHZ,0
2006,8.2 Zentrale Bibliotheken,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2006,8.3 Technische Dienste und Logistik,Professor/-innen,ETHZ,0
2006,8.3 Technische Dienste und Logistik,Übrige Dozierende,ETHZ,0
2006,8.3 Technische Dienste und Logistik,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2006,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professor/-innen,ETHZ,0
2006,8.4 Dienstleistungen für Mitarbeitende und Studierende,Übrige Dozierende,ETHZ,0
2006,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2007,1.1 Theologie,Professor/-innen,ETHZ,0
2007,1.1 Theologie,Übrige Dozierende,ETHZ,0
2007,1.1 Theologie,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2007,1.2 Sprach- und Literaturwissenschaften,Professor/-innen,ETHZ,1
2007,1.2 Sprach- und Literaturwissenschaften,Übrige Dozierende,ETHZ,1
2007,1.2 Sprach- und Literaturwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,7
2007,1.3 Historische und Kulturwissenschaften,Professor/-innen,ETHZ,3
2007,1.3 Historische und Kulturwissenschaften,Übrige Dozierende,ETHZ,1
2007,1.3 Historische und Kulturwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,41
2007,1.4 Sozialwissenschaften,Professor/-innen,ETHZ,6
2007,1.4 Sozialwissenschaften,Übrige Dozierende,ETHZ,1
2007,1.4 Sozialwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,100
2007,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professor/-innen,ETHZ,4
2007,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Übrige Dozierende,ETHZ,2
2007,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,62
2007,2 Wirtschaftswissenschaften,Professor/-innen,ETHZ,3
2007,2 Wirtschaftswissenschaften,Übrige Dozierende,ETHZ,1
2007,2 Wirtschaftswissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,65
2007,3 Recht,Professor/-innen,ETHZ,2
2007,3 Recht,Übrige Dozierende,ETHZ,1
2007,3 Recht,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,5
2007,4.1 Exakte Wissenschaften,Professor/-innen,ETHZ,88
2007,4.1 Exakte Wissenschaften,Übrige Dozierende,ETHZ,110
2007,4.1 Exakte Wissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,810
2007,4.2 Naturwissenschaften,Professor/-innen,ETHZ,77
2007,4.2 Naturwissenschaften,Übrige Dozierende,ETHZ,195
2007,4.2 Naturwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,1079
2007,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professor/-innen,ETHZ,27
2007,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Übrige Dozierende,ETHZ,80
2007,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,349
2007,5.1 Humanmedizin,Professor/-innen,ETHZ,0
2007,5.1 Humanmedizin,Übrige Dozierende,ETHZ,0
2007,5.1 Humanmedizin,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2007,5.2 Zahnmedizin,Professor/-innen,ETHZ,0
2007,5.2 Zahnmedizin,Übrige Dozierende,ETHZ,0
2007,5.2 Zahnmedizin,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2007,5.3 Veterinärmedizin,Professor/-innen,ETHZ,0
2007,5.3 Veterinärmedizin,Übrige Dozierende,ETHZ,0
2007,5.3 Veterinärmedizin,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2007,5.4 Pharmazie,Professor/-innen,ETHZ,10
2007,5.4 Pharmazie,Übrige Dozierende,ETHZ,2
2007,5.4 Pharmazie,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,103
2007,5.5 Medizin und Pharmazie übergreifend/übrige,Professor/-innen,ETHZ,0
2007,5.5 Medizin und Pharmazie übergreifend/übrige,Übrige Dozierende,ETHZ,0
2007,5.5 Medizin und Pharmazie übergreifend/übrige,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2007,6.1 Bauwesen und Geodäsie,Professor/-innen,ETHZ,59
2007,6.1 Bauwesen und Geodäsie,Übrige Dozierende,ETHZ,88
2007,6.1 Bauwesen und Geodäsie,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,905
2007,6.2 Maschinen- und Elektroingenieurwissenschaften,Professor/-innen,ETHZ,78
2007,6.2 Maschinen- und Elektroingenieurwissenschaften,Übrige Dozierende,ETHZ,157
2007,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,1323
2007,6.3 Agrar- und Forstwissenschaften,Professor/-innen,ETHZ,18
2007,6.3 Agrar- und Forstwissenschaften,Übrige Dozierende,ETHZ,70
2007,6.3 Agrar- und Forstwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,339
2007,6.4 Technische Wissenschaften übergreifend/übrige,Professor/-innen,ETHZ,10
2007,6.4 Technische Wissenschaften übergreifend/übrige,Übrige Dozierende,ETHZ,4
2007,6.4 Technische Wissenschaften übergreifend/übrige,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,123
2007,7 Interdisziplinäre und Andere,Professor/-innen,ETHZ,2
2007,7 Interdisziplinäre und Andere,Übrige Dozierende,ETHZ,74
2007,7 Interdisziplinäre und Andere,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,23
2007,8.5 Zentrale Verwaltung (bis 2001),Professor/-innen,ETHZ,0
2007,8.5 Zentrale Verwaltung (bis 2001),Übrige Dozierende,ETHZ,0
2007,8.5 Zentrale Verwaltung (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2007,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professor/-innen,ETHZ,0
2007,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Übrige Dozierende,ETHZ,0
2007,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2007,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professor/-innen,ETHZ,0
2007,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Übrige Dozierende,ETHZ,0
2007,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2007,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professor/-innen,ETHZ,0
2007,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Übrige Dozierende,ETHZ,0
2007,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2007,99.99 Fach nicht zuteilbar,Professor/-innen,ETHZ,0
2007,99.99 Fach nicht zuteilbar,Übrige Dozierende,ETHZ,0
2007,99.99 Fach nicht zuteilbar,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,6
2007,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professor/-innen,ETHZ,0
2007,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Übrige Dozierende,ETHZ,0
2007,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2007,8.1 Zentrale Verwaltung,Professor/-innen,ETHZ,4
2007,8.1 Zentrale Verwaltung,Übrige Dozierende,ETHZ,0
2007,8.1 Zentrale Verwaltung,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,4
2007,8.2 Zentrale Bibliotheken,Professor/-innen,ETHZ,0
2007,8.2 Zentrale Bibliotheken,Übrige Dozierende,ETHZ,0
2007,8.2 Zentrale Bibliotheken,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2007,8.3 Technische Dienste und Logistik,Professor/-innen,ETHZ,0
2007,8.3 Technische Dienste und Logistik,Übrige Dozierende,ETHZ,0
2007,8.3 Technische Dienste und Logistik,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2007,8.4 Dienstleistungen für Mitarbeitende und Studierende,Professor/-innen,ETHZ,0
2007,8.4 Dienstleistungen für Mitarbeitende und Studierende,Übrige Dozierende,ETHZ,0
2007,8.4 Dienstleistungen für Mitarbeitende und Studierende,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2008,1.1 Theologie,Professor/-innen,ETHZ,0
2008,1.1 Theologie,Übrige Dozierende,ETHZ,0
2008,1.1 Theologie,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2008,1.2 Sprach- und Literaturwissenschaften,Professor/-innen,ETHZ,2
2008,1.2 Sprach- und Literaturwissenschaften,Übrige Dozierende,ETHZ,1
2008,1.2 Sprach- und Literaturwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,13
2008,1.3 Historische und Kulturwissenschaften,Professor/-innen,ETHZ,4
2008,1.3 Historische und Kulturwissenschaften,Übrige Dozierende,ETHZ,1
2008,1.3 Historische und Kulturwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,46
2008,1.4 Sozialwissenschaften,Professor/-innen,ETHZ,6
2008,1.4 Sozialwissenschaften,Übrige Dozierende,ETHZ,1
2008,1.4 Sozialwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,111
2008,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Professor/-innen,ETHZ,3
2008,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Übrige Dozierende,ETHZ,0
2008,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,57
2008,2 Wirtschaftswissenschaften,Professor/-innen,ETHZ,4
2008,2 Wirtschaftswissenschaften,Übrige Dozierende,ETHZ,1
2008,2 Wirtschaftswissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,72
2008,3 Recht,Professor/-innen,ETHZ,3
2008,3 Recht,Übrige Dozierende,ETHZ,1
2008,3 Recht,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,7
2008,4.1 Exakte Wissenschaften,Professor/-innen,ETHZ,82
2008,4.1 Exakte Wissenschaften,Übrige Dozierende,ETHZ,96
2008,4.1 Exakte Wissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,841
2008,4.2 Naturwissenschaften,Professor/-innen,ETHZ,68
2008,4.2 Naturwissenschaften,Übrige Dozierende,ETHZ,199
2008,4.2 Naturwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,1226
2008,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Professor/-innen,ETHZ,27
2008,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Übrige Dozierende,ETHZ,87
2008,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,401
2008,5.1 Humanmedizin,Professor/-innen,ETHZ,0
2008,5.1 Humanmedizin,Übrige Dozierende,ETHZ,0
2008,5.1 Humanmedizin,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2008,5.2 Zahnmedizin,Professor/-innen,ETHZ,0
2008,5.2 Zahnmedizin,Übrige Dozierende,ETHZ,0
2008,5.2 Zahnmedizin,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2008,5.3 Veterinärmedizin,Professor/-innen,ETHZ,0
2008,5.3 Veterinärmedizin,Übrige Dozierende,ETHZ,0
2008,5.3 Veterinärmedizin,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2008,5.4 Pharmazie,Professor/-innen,ETHZ,10
2008,5.4 Pharmazie,Übrige Dozierende,ETHZ,2
2008,5.4 Pharmazie,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,105
2008,5.5 Medizin und Pharmazie übergreifend/übrige,Professor/-innen,ETHZ,0
2008,5.5 Medizin und Pharmazie übergreifend/übrige,Übrige Dozierende,ETHZ,0
2008,5.5 Medizin und Pharmazie übergreifend/übrige,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2008,6.1 Bauwesen und Geodäsie,Professor/-innen,ETHZ,59
2008,6.1 Bauwesen und Geodäsie,Übrige Dozierende,ETHZ,99
2008,6.1 Bauwesen und Geodäsie,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,928
2008,6.2 Maschinen- und Elektroingenieurwissenschaften,Professor/-innen,ETHZ,77
2008,6.2 Maschinen- und Elektroingenieurwissenschaften,Übrige Dozierende,ETHZ,160
2008,6.2 Maschinen- und Elektroingenieurwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,1438
2008,6.3 Agrar- und Forstwissenschaften,Professor/-innen,ETHZ,18
2008,6.3 Agrar- und Forstwissenschaften,Übrige Dozierende,ETHZ,74
2008,6.3 Agrar- und Forstwissenschaften,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,337
2008,6.4 Technische Wissenschaften übergreifend/übrige,Professor/-innen,ETHZ,13
2008,6.4 Technische Wissenschaften übergreifend/übrige,Übrige Dozierende,ETHZ,3
2008,6.4 Technische Wissenschaften übergreifend/übrige,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,167
2008,7 Interdisziplinäre und Andere,Professor/-innen,ETHZ,1
2008,7 Interdisziplinäre und Andere,Übrige Dozierende,ETHZ,92
2008,7 Interdisziplinäre und Andere,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,26
2008,8.5 Zentrale Verwaltung (bis 2001),Professor/-innen,ETHZ,0
2008,8.5 Zentrale Verwaltung (bis 2001),Übrige Dozierende,ETHZ,0
2008,8.5 Zentrale Verwaltung (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2008,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Professor/-innen,ETHZ,0
2008,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Übrige Dozierende,ETHZ,0
2008,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2008,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Professor/-innen,ETHZ,0
2008,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Übrige Dozierende,ETHZ,0
2008,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2008,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Professor/-innen,ETHZ,0
2008,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Übrige Dozierende,ETHZ,0
2008,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2008,99.99 Fach nicht zuteilbar,Professor/-innen,ETHZ,0
2008,99.99 Fach nicht zuteilbar,Übrige Dozierende,ETHZ,0
2008,99.99 Fach nicht zuteilbar,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,2
2008,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Professor/-innen,ETHZ,0
2008,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Übrige Dozierende,ETHZ,0
2008,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Assistierende und wissenschaftliche Mitarbeitende,ETHZ,0
2008,8.1 Zentrale Verwaltung,Professor/-innen,ETHZ,4
2008,8.1 Zentrale Verwaltung,Übrige Dozierende,ETHZ,0
2008,8.1 Zentrale Verwaltung,Assistierende und wissenschaftliche Mitarbeitende,ETHZ,3
2008,8.2 Zentrale Bibliotheken,Professor/-innen,ETHZ,0
