Jahr,Fachbereich,Staatsangehörigkeit (Kategorie),Hochschule,Anzahl
2012,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
2012,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
2012,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
2012,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
2012,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,UZH,0
2012,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0
2012,7 Interdisziplinäre und Andere,Schweiz,UZH,13
2012,7 Interdisziplinäre und Andere,Ausland,UZH,3
2012,8.5 Zentrale Verwaltung (bis 2001),Schweiz,UZH,0
2012,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,0
2012,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,UZH,0
2012,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0
2012,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,UZH,0
2012,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0
2012,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
2012,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
2012,99.99 Fach nicht zuteilbar,Schweiz,UZH,7
2012,99.99 Fach nicht zuteilbar,Ausland,UZH,8
2012,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
2012,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
2012,8.1 Zentrale Verwaltung,Schweiz,UZH,350
2012,8.1 Zentrale Verwaltung,Ausland,UZH,66
2012,8.2 Zentrale Bibliotheken,Schweiz,UZH,41
2012,8.2 Zentrale Bibliotheken,Ausland,UZH,3
2012,8.3 Technische Dienste und Logistik,Schweiz,UZH,184
2012,8.3 Technische Dienste und Logistik,Ausland,UZH,111
2012,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,65
2012,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,13
2013,1.1 Theologie,Schweiz,UZH,103
2013,1.1 Theologie,Ausland,UZH,62
2013,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,389
2013,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,256
2013,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,336
2013,1.3 Historische und Kulturwissenschaften,Ausland,UZH,163
2013,1.4 Sozialwissenschaften,Schweiz,UZH,540
2013,1.4 Sozialwissenschaften,Ausland,UZH,281
2013,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,272
2013,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,122
2013,2 Wirtschaftswissenschaften,Schweiz,UZH,409
2013,2 Wirtschaftswissenschaften,Ausland,UZH,423
2013,3 Recht,Schweiz,UZH,534
2013,3 Recht,Ausland,UZH,117
2013,4.1 Exakte Wissenschaften,Schweiz,UZH,157
2013,4.1 Exakte Wissenschaften,Ausland,UZH,289
2013,4.2 Naturwissenschaften,Schweiz,UZH,678
2013,4.2 Naturwissenschaften,Ausland,UZH,787
2013,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,UZH,17
2013,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,1
2013,5.1 Humanmedizin,Schweiz,UZH,2369
2013,5.1 Humanmedizin,Ausland,UZH,1725
2013,5.2 Zahnmedizin,Schweiz,UZH,326
2013,5.2 Zahnmedizin,Ausland,UZH,140
2013,5.3 Veterinärmedizin,Schweiz,UZH,533
2013,5.3 Veterinärmedizin,Ausland,UZH,297
2013,5.4 Pharmazie,Schweiz,UZH,0
2013,5.4 Pharmazie,Ausland,UZH,0
2013,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,UZH,0
2013,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0
2013,6.1 Bauwesen und Geodäsie,Schweiz,UZH,0
2013,6.1 Bauwesen und Geodäsie,Ausland,UZH,0
2013,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
2013,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
2013,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
2013,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
2013,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,UZH,0
2013,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0
2013,7 Interdisziplinäre und Andere,Schweiz,UZH,0
2013,7 Interdisziplinäre und Andere,Ausland,UZH,0
2013,8.5 Zentrale Verwaltung (bis 2001),Schweiz,UZH,0
2013,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,0
2013,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,UZH,0
2013,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0
2013,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,UZH,0
2013,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0
2013,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
2013,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
2013,99.99 Fach nicht zuteilbar,Schweiz,UZH,4
2013,99.99 Fach nicht zuteilbar,Ausland,UZH,4
2013,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
2013,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
2013,8.1 Zentrale Verwaltung,Schweiz,UZH,414
2013,8.1 Zentrale Verwaltung,Ausland,UZH,84
2013,8.2 Zentrale Bibliotheken,Schweiz,UZH,42
2013,8.2 Zentrale Bibliotheken,Ausland,UZH,4
2013,8.3 Technische Dienste und Logistik,Schweiz,UZH,197
2013,8.3 Technische Dienste und Logistik,Ausland,UZH,116
2013,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,66
2013,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,16
2014,1.1 Theologie,Schweiz,UZH,83
2014,1.1 Theologie,Ausland,UZH,53
2014,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,355
2014,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,242
2014,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,315
2014,1.3 Historische und Kulturwissenschaften,Ausland,UZH,155
2014,1.4 Sozialwissenschaften,Schweiz,UZH,430
2014,1.4 Sozialwissenschaften,Ausland,UZH,245
2014,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,300
2014,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,142
2014,2 Wirtschaftswissenschaften,Schweiz,UZH,351
2014,2 Wirtschaftswissenschaften,Ausland,UZH,380
2014,3 Recht,Schweiz,UZH,480
2014,3 Recht,Ausland,UZH,102
2014,4.1 Exakte Wissenschaften,Schweiz,UZH,136
2014,4.1 Exakte Wissenschaften,Ausland,UZH,263
2014,4.2 Naturwissenschaften,Schweiz,UZH,587
2014,4.2 Naturwissenschaften,Ausland,UZH,655
2014,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,UZH,10
2014,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,1
2014,5.1 Humanmedizin,Schweiz,UZH,2248
2014,5.1 Humanmedizin,Ausland,UZH,1565
2014,5.2 Zahnmedizin,Schweiz,UZH,299
2014,5.2 Zahnmedizin,Ausland,UZH,127
2014,5.3 Veterinärmedizin,Schweiz,UZH,507
2014,5.3 Veterinärmedizin,Ausland,UZH,295
2014,5.4 Pharmazie,Schweiz,UZH,0
2014,5.4 Pharmazie,Ausland,UZH,0
2014,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,UZH,0
2014,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0
2014,6.1 Bauwesen und Geodäsie,Schweiz,UZH,0
2014,6.1 Bauwesen und Geodäsie,Ausland,UZH,0
2014,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
2014,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
2014,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
2014,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
2014,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,UZH,0
2014,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0
2014,7 Interdisziplinäre und Andere,Schweiz,UZH,0
2014,7 Interdisziplinäre und Andere,Ausland,UZH,0
2014,8.5 Zentrale Verwaltung (bis 2001),Schweiz,UZH,0
2014,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,0
2014,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,UZH,0
2014,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0
2014,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,UZH,0
2014,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0
2014,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
2014,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
2014,99.99 Fach nicht zuteilbar,Schweiz,UZH,7
2014,99.99 Fach nicht zuteilbar,Ausland,UZH,5
2014,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
2014,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
2014,8.1 Zentrale Verwaltung,Schweiz,UZH,169
2014,8.1 Zentrale Verwaltung,Ausland,UZH,28
2014,8.2 Zentrale Bibliotheken,Schweiz,UZH,38
2014,8.2 Zentrale Bibliotheken,Ausland,UZH,5
2014,8.3 Technische Dienste und Logistik,Schweiz,UZH,196
2014,8.3 Technische Dienste und Logistik,Ausland,UZH,109
2014,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,269
2014,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,70
2015,1.1 Theologie,Schweiz,UZH,89
2015,1.1 Theologie,Ausland,UZH,54
2015,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,358
2015,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,258
2015,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,316
2015,1.3 Historische und Kulturwissenschaften,Ausland,UZH,172
2015,1.4 Sozialwissenschaften,Schweiz,UZH,423
2015,1.4 Sozialwissenschaften,Ausland,UZH,244
2015,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,257
2015,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,128
2015,2 Wirtschaftswissenschaften,Schweiz,UZH,344
2015,2 Wirtschaftswissenschaften,Ausland,UZH,381
2015,3 Recht,Schweiz,UZH,491
2015,3 Recht,Ausland,UZH,110
2015,4.1 Exakte Wissenschaften,Schweiz,UZH,135
2015,4.1 Exakte Wissenschaften,Ausland,UZH,265
2015,4.2 Naturwissenschaften,Schweiz,UZH,608
2015,4.2 Naturwissenschaften,Ausland,UZH,699
2015,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,UZH,14
2015,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,3
2015,5.1 Humanmedizin,Schweiz,UZH,2235
2015,5.1 Humanmedizin,Ausland,UZH,1672
2015,5.2 Zahnmedizin,Schweiz,UZH,294
2015,5.2 Zahnmedizin,Ausland,UZH,114
2015,5.3 Veterinärmedizin,Schweiz,UZH,500
2015,5.3 Veterinärmedizin,Ausland,UZH,312
2015,5.4 Pharmazie,Schweiz,UZH,0
2015,5.4 Pharmazie,Ausland,UZH,0
2015,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,UZH,0
2015,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0
2015,6.1 Bauwesen und Geodäsie,Schweiz,UZH,0
2015,6.1 Bauwesen und Geodäsie,Ausland,UZH,0
2015,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
2015,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
2015,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
2015,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
2015,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,UZH,0
2015,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0
2015,7 Interdisziplinäre und Andere,Schweiz,UZH,0
2015,7 Interdisziplinäre und Andere,Ausland,UZH,0
2015,8.5 Zentrale Verwaltung (bis 2001),Schweiz,UZH,0
2015,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,0
2015,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,UZH,0
2015,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0
2015,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,UZH,0
2015,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0
2015,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
2015,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
2015,99.99 Fach nicht zuteilbar,Schweiz,UZH,3
2015,99.99 Fach nicht zuteilbar,Ausland,UZH,2
2015,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
2015,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
2015,8.1 Zentrale Verwaltung,Schweiz,UZH,343
2015,8.1 Zentrale Verwaltung,Ausland,UZH,62
2015,8.2 Zentrale Bibliotheken,Schweiz,UZH,37
2015,8.2 Zentrale Bibliotheken,Ausland,UZH,7
2015,8.3 Technische Dienste und Logistik,Schweiz,UZH,210
2015,8.3 Technische Dienste und Logistik,Ausland,UZH,115
2015,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,120
2015,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,40
2016,1.1 Theologie,Schweiz,UZH,96
2016,1.1 Theologie,Ausland,UZH,50
2016,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,408
2016,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,280
2016,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,313
2016,1.3 Historische und Kulturwissenschaften,Ausland,UZH,166
2016,1.4 Sozialwissenschaften,Schweiz,UZH,431
2016,1.4 Sozialwissenschaften,Ausland,UZH,239
2016,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,261
2016,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,131
2016,2 Wirtschaftswissenschaften,Schweiz,UZH,356
2016,2 Wirtschaftswissenschaften,Ausland,UZH,395
2016,3 Recht,Schweiz,UZH,499
2016,3 Recht,Ausland,UZH,95
2016,4.1 Exakte Wissenschaften,Schweiz,UZH,128
2016,4.1 Exakte Wissenschaften,Ausland,UZH,271
2016,4.2 Naturwissenschaften,Schweiz,UZH,597
2016,4.2 Naturwissenschaften,Ausland,UZH,694
2016,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,UZH,15
2016,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,4
2016,5.1 Humanmedizin,Schweiz,UZH,2335
2016,5.1 Humanmedizin,Ausland,UZH,1721
2016,5.2 Zahnmedizin,Schweiz,UZH,288
2016,5.2 Zahnmedizin,Ausland,UZH,119
2016,5.3 Veterinärmedizin,Schweiz,UZH,494
2016,5.3 Veterinärmedizin,Ausland,UZH,339
2016,5.4 Pharmazie,Schweiz,UZH,0
2016,5.4 Pharmazie,Ausland,UZH,0
2016,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,UZH,0
2016,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0
2016,6.1 Bauwesen und Geodäsie,Schweiz,UZH,0
2016,6.1 Bauwesen und Geodäsie,Ausland,UZH,0
2016,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
2016,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
2016,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
2016,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
2016,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,UZH,0
2016,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0
2016,7 Interdisziplinäre und Andere,Schweiz,UZH,0
2016,7 Interdisziplinäre und Andere,Ausland,UZH,0
2016,8.5 Zentrale Verwaltung (bis 2001),Schweiz,UZH,0
2016,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,0
2016,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,UZH,0
2016,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0
2016,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,UZH,0
2016,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0
2016,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
2016,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
2016,99.99 Fach nicht zuteilbar,Schweiz,UZH,3
2016,99.99 Fach nicht zuteilbar,Ausland,UZH,3
2016,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
2016,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
2016,8.1 Zentrale Verwaltung,Schweiz,UZH,355
2016,8.1 Zentrale Verwaltung,Ausland,UZH,70
2016,8.2 Zentrale Bibliotheken,Schweiz,UZH,43
2016,8.2 Zentrale Bibliotheken,Ausland,UZH,9
2016,8.3 Technische Dienste und Logistik,Schweiz,UZH,209
2016,8.3 Technische Dienste und Logistik,Ausland,UZH,119
2016,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,115
2016,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,40
2017,1.1 Theologie,Schweiz,UZH,94
2017,1.1 Theologie,Ausland,UZH,49
2017,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,444
2017,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,284
2017,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,382
2017,1.3 Historische und Kulturwissenschaften,Ausland,UZH,194
2017,1.4 Sozialwissenschaften,Schweiz,UZH,466
2017,1.4 Sozialwissenschaften,Ausland,UZH,294
2017,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,137
2017,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,44
2017,2 Wirtschaftswissenschaften,Schweiz,UZH,314
2017,2 Wirtschaftswissenschaften,Ausland,UZH,396
2017,3 Recht,Schweiz,UZH,521
2017,3 Recht,Ausland,UZH,95
2017,4.1 Exakte Wissenschaften,Schweiz,UZH,114
2017,4.1 Exakte Wissenschaften,Ausland,UZH,278
2017,4.2 Naturwissenschaften,Schweiz,UZH,587
2017,4.2 Naturwissenschaften,Ausland,UZH,653
2017,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,UZH,16
2017,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,7
2017,5.1 Humanmedizin,Schweiz,UZH,2396
2017,5.1 Humanmedizin,Ausland,UZH,1806
2017,5.2 Zahnmedizin,Schweiz,UZH,301
2017,5.2 Zahnmedizin,Ausland,UZH,131
2017,5.3 Veterinärmedizin,Schweiz,UZH,467
2017,5.3 Veterinärmedizin,Ausland,UZH,318
2017,5.4 Pharmazie,Schweiz,UZH,0
2017,5.4 Pharmazie,Ausland,UZH,0
2017,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,UZH,0
2017,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0
2017,6.1 Bauwesen und Geodäsie,Schweiz,UZH,0
2017,6.1 Bauwesen und Geodäsie,Ausland,UZH,0
2017,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
2017,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
2017,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
2017,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
2017,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,UZH,0
2017,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0
2017,7 Interdisziplinäre und Andere,Schweiz,UZH,0
2017,7 Interdisziplinäre und Andere,Ausland,UZH,0
2017,8.5 Zentrale Verwaltung (bis 2001),Schweiz,UZH,0
2017,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,0
2017,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,UZH,0
2017,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0
2017,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,UZH,0
2017,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0
2017,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
2017,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
2017,99.99 Fach nicht zuteilbar,Schweiz,UZH,5
2017,99.99 Fach nicht zuteilbar,Ausland,UZH,1
2017,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
2017,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
2017,8.1 Zentrale Verwaltung,Schweiz,UZH,374
2017,8.1 Zentrale Verwaltung,Ausland,UZH,77
2017,8.2 Zentrale Bibliotheken,Schweiz,UZH,42
2017,8.2 Zentrale Bibliotheken,Ausland,UZH,9
2017,8.3 Technische Dienste und Logistik,Schweiz,UZH,209
2017,8.3 Technische Dienste und Logistik,Ausland,UZH,119
2017,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,108
2017,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,45
2018,1.1 Theologie,Schweiz,UZH,88
2018,1.1 Theologie,Ausland,UZH,46
2018,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,424
2018,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,285
2018,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,366
2018,1.3 Historische und Kulturwissenschaften,Ausland,UZH,181
2018,1.4 Sozialwissenschaften,Schweiz,UZH,532
2018,1.4 Sozialwissenschaften,Ausland,UZH,329
2018,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,68
2018,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,21
2018,2 Wirtschaftswissenschaften,Schweiz,UZH,268
2018,2 Wirtschaftswissenschaften,Ausland,UZH,340
2018,3 Recht,Schweiz,UZH,526
2018,3 Recht,Ausland,UZH,80
2018,4.1 Exakte Wissenschaften,Schweiz,UZH,166
2018,4.1 Exakte Wissenschaften,Ausland,UZH,396
2018,4.2 Naturwissenschaften,Schweiz,UZH,631
2018,4.2 Naturwissenschaften,Ausland,UZH,779
2018,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,UZH,28
2018,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,15
2018,5.1 Humanmedizin,Schweiz,UZH,2239
2018,5.1 Humanmedizin,Ausland,UZH,1675
2018,5.2 Zahnmedizin,Schweiz,UZH,293
2018,5.2 Zahnmedizin,Ausland,UZH,113
2018,5.3 Veterinärmedizin,Schweiz,UZH,474
2018,5.3 Veterinärmedizin,Ausland,UZH,313
2018,5.4 Pharmazie,Schweiz,UZH,0
2018,5.4 Pharmazie,Ausland,UZH,0
2018,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,UZH,0
2018,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0
2018,6.1 Bauwesen und Geodäsie,Schweiz,UZH,0
2018,6.1 Bauwesen und Geodäsie,Ausland,UZH,0
2018,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
2018,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
2018,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
2018,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
2018,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,UZH,0
2018,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0
2018,7 Interdisziplinäre und Andere,Schweiz,UZH,4
2018,7 Interdisziplinäre und Andere,Ausland,UZH,7
2018,8.5 Zentrale Verwaltung (bis 2001),Schweiz,UZH,0
2018,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,0
2018,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,UZH,0
2018,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0
2018,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,UZH,0
2018,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0
2018,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
2018,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
2018,99.99 Fach nicht zuteilbar,Schweiz,UZH,4
2018,99.99 Fach nicht zuteilbar,Ausland,UZH,2
2018,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
2018,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
2018,8.1 Zentrale Verwaltung,Schweiz,UZH,425
2018,8.1 Zentrale Verwaltung,Ausland,UZH,95
2018,8.2 Zentrale Bibliotheken,Schweiz,UZH,40
2018,8.2 Zentrale Bibliotheken,Ausland,UZH,8
2018,8.3 Technische Dienste und Logistik,Schweiz,UZH,215
2018,8.3 Technische Dienste und Logistik,Ausland,UZH,114
2018,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,75
2018,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,25
2019,1.1 Theologie,Schweiz,UZH,91
2019,1.1 Theologie,Ausland,UZH,49
2019,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,414
2019,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,265
2019,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,355
2019,1.3 Historische und Kulturwissenschaften,Ausland,UZH,192
2019,1.4 Sozialwissenschaften,Schweiz,UZH,569
2019,1.4 Sozialwissenschaften,Ausland,UZH,326
2019,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,136
2019,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,57
2019,2 Wirtschaftswissenschaften,Schweiz,UZH,292
2019,2 Wirtschaftswissenschaften,Ausland,UZH,357
